producto_id;sac
3622;5509210000
3623;5509220000
3624;5509310000
3625;5509320000
3626;5509410000
3627;5509420000
3628;5509510000
3629;5509520000
3630;5509530000
3631;5509590000
3632;5509610000
3633;5509620000
3634;5509690000
3635;5509910000
3636;5509920000
3637;5509990000
3638;5510110000
3639;5510120000
3640;5510200000
3641;5510300000
3642;5510900000
3643;5511100000
3644;5511200000
3645;5511300000
3646;5512110000
3647;5512191000
3648;5512199000
3649;5512210000
3650;5512290000
3651;5512910000
3652;5512990000
3653;5513110000
3654;5513120000
3655;5513130000
3656;5513190000
3657;5513210000
3658;5513231000
3659;5513239000
3660;5513290000
3661;5513310000
3662;5513391000
3663;5513392000
3664;5513399000
3665;5513410000
3666;5513491000
3667;5513492000
3668;5513499000
3669;5514111000
3670;5514119000
3671;5514120000
3672;5514191000
3673;5514199000
3674;5514210000
3675;5514220000
3676;5514230000
3677;5514290000
3678;5514301000
3679;5514302100
3680;5514302900
3681;5514303000
3682;5514309000
3683;5514410000
3684;5514420000
3685;5514430000
3686;5514490000
3687;5515110000
3688;5515120000
3689;5515130000
3690;5515190000
3691;5515210000
3692;5515220000
3693;5515290000
3694;5515910000
3695;5515991000
3696;5515999000
3697;5516110000
3698;5516120000
3699;5516131000
3700;5516139000
3701;5516140000
3702;5516210000
3703;5516220000
3704;5516231000
3705;5516239000
3706;5516240000
3707;5516310000
3708;5516320000
3709;5516330000
3710;5516340000
3711;5516410000
3712;5516420000
3713;5516431000
3714;5516439000
3715;5516440000
3716;5516910000
3717;5516920000
3718;5516930000
3719;5516940000
3720;5601211100
3721;5601211900
3722;5601212100
3723;5601212900
3724;5601221100
3725;5601221900
3726;5601222100
3727;5601222900
3728;5601291000
3729;5601292000
3730;5601300000
3731;5602100000
3732;5602210000
3733;5602290000
3734;5602901000
3735;5602902000
3736;5602909000
3737;5603110000
3738;5603120000
3739;5603130000
3740;5603140000
3741;5603910000
3742;5603920000
3743;5603930000
3744;5603940000
3745;5604100000
3746;5604901000
3747;5604909000
3748;5605000000
3749;5606000000
3750;5607210000
3751;5607290000
3752;5607410000
3753;5607490000
3754;5607500000
3755;5607901000
3756;5607909000
3757;5608110000
3758;5608190000
3759;5608900000
3760;5609000000
3761;5701100000
3762;5701900000
3763;5702100000
3764;5702200000
3765;5702310000
3766;5702320000
3767;5702390000
3768;5702410000
3769;5702420000
3770;5702490000
3771;5702501000
3772;5702502000
3773;5702509000
3774;5702910000
3775;5702920000
3776;5702990000
3777;5703100000
3778;5703210000
3779;5703290000
3780;5703310000
3781;5703390000
3782;5703900000
3783;5704100000
3784;5704200000
3785;5704900000
3786;5705000000
3787;5801100000
3788;5801210000
3789;5801220000
3790;5801231000
3791;5801239000
3792;5801260000
3793;5801271000
3794;5801272100
3795;5801272900
3796;5801310000
3797;5801320000
3798;5801330000
3799;5801360000
3800;5801371100
3801;5801371900
3802;5801372100
3803;5801372200
3804;5801372900
3805;5801900000
3806;5802101000
3807;5802109000
3808;5802200000
3809;5802300000
3810;5803001000
3811;5803009000
3812;5804100000
3813;5804210000
3814;5804290000
3815;5804300000
3816;5805000000
3817;5806101000
3818;5806102000
3819;5806109000
3820;5806200000
3821;5806311000
3822;5806319000
3823;5806321000
3824;5806329000
3825;5806390000
3826;5806400000
3827;5807100000
3828;5807900000
3829;5808100000
3830;5808900000
3831;5809000000
3832;5810100000
3833;5810910000
3834;5810920000
3835;5810990000
3836;5811001000
3837;5811009000
3838;5901100000
3839;5901900000
3840;5902100000
3841;5902200000
3842;5902900000
3843;5903100000
3844;5903200000
3845;5903901000
3846;5903902000
3847;5903903000
3848;5903909000
3849;5904100000
3850;5904900000
3851;5905000000
3852;5906100000
3853;5906910000
3854;5906991000
3855;5906992000
3856;5906993000
3857;5906999000
3858;5907000000
3859;5908000000
3860;5909000000
3861;5910000000
3862;5911100000
3863;5911200000
3864;5911310000
3865;5911320000
3866;5911400000
3867;5911900000
3868;6001100000
3869;6001210000
3870;6001220000
3871;6001290000
3872;6001911000
3873;6001919000
3874;6001921000
3875;6001929000
3876;6001990000
3877;6002401100
3878;6002401900
3879;6002409000
3880;6002900000
3881;6003100000
3882;6003200000
3883;6003300000
3884;6003400000
3885;6003900000
3886;6004101000
3887;6004109000
3888;6004900000
3889;6005210000
3890;6005220000
3891;6005230000
3892;6005240000
3893;6005351000
3894;6005352000
3895;6005353000
3896;6005354000
3897;6005360000
3898;6005370000
3899;6005380000
3900;6005390000
3901;6005410000
3902;6005420000
3903;6005430000
3904;6005440000
3905;6005901000
3906;6005909000
3907;6006100000
3908;6006210000
3909;6006220000
3910;6006230000
3911;6006240000
3912;6006310000
3913;6006320000
3914;6006330000
3915;6006340000
3916;6006410000
3917;6006420000
3918;6006430000
3919;6006440000
3920;6006900000
3921;6101200000
3922;6101300000
3923;6101901000
3924;6101909000
3925;6102100000
3926;6102200000
3927;6102300000
3928;6102900000
3929;6103101000
3930;6103102000
3931;6103109000
3932;6103220000
3933;6103230000
3934;6103291000
3935;6103299000
3936;6103310000
3937;6103320000
3938;6103330000
3939;6103390000
3940;6103410000
3941;6103420000
3942;6103430000
3943;6103490000
3944;6104130000
3945;6104191000
3946;6104192000
3947;6104199000
3948;6104220000
3949;6104230000
3950;6104291000
3951;6104299000
3952;6104310000
3953;6104320000
3954;6104330000
3955;6104390000
3956;6104410000
3957;6104420000
3958;6104430000
3959;6104440000
3960;6104490000
3961;6104510000
3962;6104520000
3963;6104530000
3964;6104590000
3965;6104610000
3966;6104620000
3967;6104630000
3968;6104690000
3969;6105100000
3970;6105200000
3971;6105900000
3972;6106100000
3973;6106200000
3974;6106900000
3975;6107110000
3976;6107120000
3977;6107190000
3978;6107210000
3979;6107220000
3980;6107290000
3981;6107910000
3982;6107991000
3983;6107999000
3984;6108110000
3985;6108190000
3986;6108210000
3987;6108220000
3988;6108290000
3989;6108310000
3990;6108320000
3991;6108390000
3992;6108910000
3993;6108920000
3994;6108990000
3995;6109100000
3996;6109900000
3997;6110110000
3998;6110120000
3999;6110190000
4000;6110200000
4001;6110300000
4002;6110900000
4003;6111200000
4004;6111300000
4005;6111901000
4006;6111909000
4007;6112110000
4008;6112120000
4009;6112190000
4010;6112200000
4011;6112310000
4012;6112390000
4013;6112410000
4014;6112490000
4015;6113000000
4016;6114200000
4017;6114300000
4018;6114900000
4019;6115101000
4020;6115109000
4021;6115210000
4022;6115220000
4023;6115290000
4024;6115300000
4025;6115940000
4026;6115950000
4027;6115960000
4028;6115990000
4029;6116100000
4030;6116910000
4031;6116920000
4032;6116930000
4033;6116990000
4034;6117100000
4035;6117801000
4036;6117802000
4037;6117809000
4038;6117900000
4039;6201200000
4040;6201300000
4041;6201400000
4042;6201900000
4043;6202200000
4044;6202300000
4045;6202400000
4046;6202900000
4047;6203110000
4048;6203120000
4049;6203190000
4050;6203220000
4051;6203230000
4052;6203291000
4053;6203299000
4054;6203310000
4055;6203320000
4056;6203330000
4057;6203390000
4058;6203410000
4059;6203420000
4060;6203430000
4061;6203490000
4062;6204110000
4063;6204120000
4064;6204130000
4065;6204190000
4066;6204210000
4067;6204220000
4068;6204230000
4069;6204290000
4070;6204310000
4071;6204320000
4072;6204330000
4073;6204390000
4074;6204410000
4075;6204420000
4076;6204430000
4077;6204440000
4078;6204490000
4079;6204510000
4080;6204520000
4081;6204530000
4082;6204590000
4083;6204610000
4084;6204620000
4085;6204630000
4086;6204690000
4087;6205200000
4088;6205300000
4089;6205901000
4090;6205909000
4091;6206100000
4092;6206200000
4093;6206300000
4094;6206400000
4095;6206900000
4096;6207110000
4097;6207190000
4098;6207210000
4099;6207220000
4100;6207290000
4101;6207910000
4102;6207991000
4103;6207999000
4104;6208110000
4105;6208190000
4106;6208210000
4107;6208220000
4108;6208290000
4109;6208910000
4110;6208920000
4111;6208990000
4112;6209200000
4113;6209300000
4114;6209901000
4115;6209909000
4116;6210101000
4117;6210109000
4118;6210200000
4119;6210300000
4120;6210400000
4121;6210500000
4122;6211110000
4123;6211120000
4124;6211200000
4125;6211320000
4126;6211330000
4127;6211390000
4128;6211420000
4129;6211430000
4130;6211491000
4131;6211499000
4132;6212100000
4133;6212200000
4134;6212300000
4135;6212900000
4136;6213200000
4137;6213900000
4138;6214100000
4139;6214200000
4140;6214300000
4141;6214400000
4142;6214900000
4143;6215100000
4144;6215200000
4145;6215900000
4146;6216000000
4147;6217100000
4148;6217900000
4149;6301100000
4150;6301200000
4151;6301300000
4152;6301400000
4153;6301900000
4154;6302100000
4155;6302210000
4156;6302220000
4157;6302290000
4158;6302310000
4159;6302320000
4160;6302390000
4161;6302400000
4162;6302510000
4163;6302530000
4164;6302591000
4165;6302599000
4166;6302600000
4167;6302910000
4168;6302930000
4169;6302991000
4170;6302999000
4171;6303120000
4172;6303191000
4173;6303199000
4174;6303910000
4175;6303920000
4176;6303990000
4177;6304110000
4178;6304190000
4179;6304200000
4180;6304910000
4181;6304920000
4182;6304930000
4183;6304990000
4184;6305100000
4185;6305200000
4186;6305320000
4187;6305330000
4188;6305390000
4189;6305900000
4190;6306120000
4191;6306191000
4192;6306199000
4193;6306220000
4194;6306291000
4195;6306299000
4196;6306301000
4197;6306309000
4198;6306400000
4199;6306901000
4200;6306909000
4201;6307100000
4202;6307200000
4203;6307901000
4204;6307902000
4205;6307903000
4206;6307909000
4207;6308000000
4208;6309001000
4209;6309009000
4210;6310100000
4211;6310901000
4212;6310902000
4213;6310909000
4214;6401100000
4215;6401920000
4216;6401991000
4217;6401999000
4218;6402120000
4219;6402190000
4220;6402200000
4221;6402911000
4222;6402919000
4223;6402991000
4224;6402999000
4225;6403120000
4226;6403190000
4227;6403200000
4228;6403400000
4229;6403510000
4230;6403590000
4231;6403911000
4232;6403919000
4233;6403991000
4234;6403999000
4235;6404110000
4236;6404191000
4237;6404199000
4238;6404200000
4239;6405100000
4240;6405200000
4241;6405900000
4242;6406101000
4243;6406109000
4244;6406200000
4245;6406901100
4246;6406901200
4247;6406901900
4248;6406909100
4249;6406909200
4250;6406909900
4251;6501000000
4252;6502000000
4253;6504000000
4254;6505001000
4255;6505002000
4256;6505009000
4257;6506101000
4258;6506109000
4259;6506910000
4260;6506991000
4261;6506999000
4262;6507000000
4263;6601100000
4264;6601910000
4265;6601990000
4266;6602000000
4267;6603200000
4268;6603900000
4269;6701000000
4270;6702100000
4271;6702900000
4272;6703001000
4273;6703009000
4274;6704110000
4275;6704190000
4276;6704200000
4277;6704900000
4278;6801000000
4279;6802100000
4280;6802210000
4281;6802230000
4282;6802291000
4283;6802299000
4284;6802910000
4285;6802920000
4286;6802930000
4287;6802990000
4288;6803000000
4289;6804100000
4290;6804210000
4291;6804220000
4292;6804230000
4293;6804300000
4294;6805101000
4295;6805109000
4296;6805201000
4297;6805202000
4298;6805209000
4299;6805301000
4300;6805309000
4301;6806100000
4302;6806200000
4303;6806900000
4304;6807100000
4305;6807900000
4306;6808000000
4307;6809110000
4308;6809190000
4309;6809900000
4310;6810110000
4311;6810190000
4312;6810910000
4313;6810990000
4314;6811401000
4315;6811402000
4316;6811403000
4317;6811409000
4318;6811810000
4319;6811820000
4320;6811890000
4321;6812801000
4322;6812802000
4323;6812803000
4324;6812809100
4325;6812809300
4326;6812809400
4327;6812809900
4328;6812910000
4329;6812991000
4330;6812992000
4331;6812993000
4332;6812994000
4333;6812999010
4334;6812999020
4335;6812999090
4336;6813201000
4337;6813209000
4338;6813810000
4339;6813890000
4340;6814100000
4341;6814900000
4342;6815110000
4343;6815120000
4344;6815130000
4345;6815190000
4346;6815200000
4347;6815910000
4348;6815990000
4349;6901000000
4350;6902100000
4351;6902200000
4352;6902900000
4353;6903100000
4354;6903200000
4355;6903900000
4356;6904100000
4357;6904900000
4358;6905100000
4359;6905900000
4360;6906000000
4361;6907211000
4362;6907219000
4363;6907221000
4364;6907229000
4365;6907231000
4366;6907239000
4367;6907301000
4368;6907309000
4369;6907400000
4370;6909110000
4371;6909120000
4372;6909190000
4373;6909900000
4374;6910100000
4375;6910900000
4376;6911100000
4377;6911900000
4378;6912001000
4379;6912009000
4380;6913100000
4381;6913900000
4382;6914100000
4383;6914900000
4384;7001000000
4385;7002100000
4386;7002200000
4387;7002310000
4388;7002320000
4389;7002390000
4390;7003120000
4391;7003190000
4392;7003200000
4393;7003300000
4394;7004200000
4395;7004900000
4396;7005100000
4397;7005210000
4398;7005291000
4399;7005299000
4400;7005300000
4401;7006000000
4402;7007111000
4403;7007119000
4404;7007190000
4405;7007211000
4406;7007219000
4407;7007290000
4408;7008000000
4409;7009100000
4410;7009910000
4411;7009920000
4412;7010100000
4413;7010200000
4414;7010901100
4415;7010901900
4416;7010902100
4417;7010902900
4418;7010903100
4419;7010903200
4420;7010903900
4421;7010904100
4422;7010904200
4423;7010904300
4424;7010904900
4425;7011100000
4426;7011200000
4427;7011900000
4428;7013100000
4429;7013220000
4430;7013280000
4431;7013330000
4432;7013370000
4433;7013410000
4434;7013420000
4435;7013490000
4436;7013910000
4437;7013990000
4438;7014001000
4439;7014002000
4440;7015100000
4441;7015900000
4442;7016100000
4443;7016900000
4444;7017100000
4445;7017200000
4446;7017900000
4447;7018100000
4448;7018200000
4449;7018900000
4450;7019110000
4451;7019120000
4452;7019130000
4453;7019140000
4454;7019150000
4455;7019190000
4456;7019610000
4457;7019620000
4458;7019630000
4459;7019640000
4460;7019650000
4461;7019660000
4462;7019690000
4463;7019710000
4464;7019720000
4465;7019730000
4466;7019800000
4467;7019900000
4468;7020001000
4469;7020009100
4470;7020009900
4471;7101100000
4472;7101210000
4473;7101220000
4474;7102100000
4475;7102210000
4476;7102290000
4477;7102390000
4478;7103100000
4479;7103910000
4480;7103990000
4481;7104100000
4482;7104290000
4483;7104910000
4484;7104990000
4485;7105100000
4486;7105900000
4487;7106100000
4488;7106910000
4489;7106921000
4490;7106929000
4491;7107000000
4492;7108110000
4493;7108120000
4494;7108130000
4495;7108200000
4496;7109000000
4497;7110110000
4498;7110190000
4499;7110210000
4500;7110290000
4501;7110390000
4502;7110410000
4503;7110490000
4504;7111000000
4505;7112910000
4506;7112920000
4507;7112990000
4508;7113110000
4509;7113190000
4510;7113200000
4511;7114110000
4512;7114190000
4513;7114200000
4514;7115100000
4515;7115900000
4516;7116100000
4517;7116200000
4518;7117110000
4519;7117190000
4520;7117900000
4521;7118100000
4522;7118900000
4523;7201100000
4524;7201200000
4525;7201500000
4526;7202110000
4527;7202190000
4528;7202210000
4529;7202290000
4530;7202300000
4531;7202410000
4532;7202490000
4533;7202500000
4534;7202600000
4535;7202700000
4536;7202910000
4537;7202920000
4538;7202930000
4539;7202990000
4540;7203100000
4541;7203900000
4542;7204100000
4543;7204210000
4544;7204290000
4545;7204300000
4546;7204410000
4547;7204490000
4548;7204500000
4549;7205100000
4550;7205210000
4551;7205290000
4552;7206100000
4553;7206900000
4554;7207110000
4555;7207120000
4556;7207190000
4557;7207200000
4558;7208100000
4559;7208250000
4560;7208260000
4561;7208270000
4562;7208360000
4563;7208370000
4564;7208380000
4565;7208390000
4566;7208400000
4567;7208510000
4568;7208520000
4569;7208530000
4570;7208541000
4571;7208549000
4572;7208900000
4573;7209150000
4574;7209160000
4575;7209170000
4576;7209180000
4577;7209250000
4578;7209260000
4579;7209270000
4580;7209280000
4581;7209900000
4582;7210110000
4583;7210120000
4584;7210200000
4585;7210300000
4586;7210411000
4587;7210419000
4588;7210491000
4589;7210499000
4590;7210500000
4591;7210611000
4592;7210619000
4593;7210691000
4594;7210699000
4595;7210701000
4596;7210702000
4597;7210709000
4598;7210900000
4599;7211130000
4600;7211141000
4601;7211149000
4602;7211191000
4603;7211199000
4604;7211230000
4605;7211290000
4606;7211900000
4607;7212100000
4608;7212200000
4609;7212301000
4610;7212309000
4611;7212401000
4612;7212409000
4613;7212500000
4614;7212600000
4615;7213100000
4616;7213200000
4617;7213911000
4618;7213912000
4619;7213991000
4620;7213992000
4621;7214100000
4622;7214200000
4623;7214300000
4624;7214911000
4625;7214919000
4626;7214991000
4627;7214992000
4628;7214999000
4629;7215100000
4630;7215500000
4631;7215900000
4632;7216101000
4633;7216109100
4634;7216109200
4635;7216109900
4636;7216211000
4637;7216219000
4638;7216221000
4639;7216229000
4640;7216311000
4641;7216319000
4642;7216320000
4643;7216330000
4644;7216400000
4645;7216500000
4646;7216610000
4647;7216690000
4648;7216910000
4649;7216990000
4650;7217101000
4651;7217102000
4652;7217103100
4653;7217103900
4654;7217201100
4655;7217201200
4656;7217201900
4657;7217202000
4658;7217203100
4659;7217203200
4660;7217203900
4661;7217301000
4662;7217302000
4663;7217303100
4664;7217303900
4665;7217900000
4666;7218100000
4667;7218910000
4668;7218990000
4669;7219110000
4670;7219120000
4671;7219130000
4672;7219140000
4673;7219210000
4674;7219220000
4675;7219230000
4676;7219240000
4677;7219310000
4678;7219320000
4679;7219330000
4680;7219340000
4681;7219350000
4682;7219900000
4683;7220110000
4684;7220120000
4685;7220200000
4686;7220900000
4687;7221000000
4688;7222110000
4689;7222190000
4690;7222200000
4691;7222300000
4692;7222400000
4693;7223000000
4694;7224100000
4695;7224900000
4696;7225110000
4697;7225190000
4698;7225300000
4699;7225400000
4700;7225500000
4701;7225910000
4702;7225920000
4703;7225990000
4704;7226110000
4705;7226190000
4706;7226200000
4707;7226910000
4708;7226920000
4709;7226991000
4710;7226999000
4711;7227100000
4712;7227200000
4713;7227909000
4714;7228100000
4715;7228200000
4716;7228301000
4717;7228309000
4718;7228400000
4719;7228509000
4720;7228600000
4721;7228700000
4722;7228800000
4723;7229200000
4724;7229901000
4725;7229909000
4726;7301100000
4727;7301200000
4728;7302100000
4729;7302300000
4730;7302400000
4731;7302900000
4732;7303000000
4733;7304110000
4734;7304190000
4735;7304220000
4736;7304230000
4737;7304240000
4738;7304290000
4739;7304310000
4740;7304390000
4741;7304410000
4742;7304490000
4743;7304510000
4744;7304590000
4745;7304900000
4746;7305110000
4747;7305120000
4748;7305190000
4749;7305200000
4750;7305310000
4751;7305390000
4752;7305900000
4753;7306110000
4754;7306190000
4755;7306210000
4756;7306290000
4757;7306301000
4758;7306309000
4759;7306400000
4760;7306500000
4761;7306610000
4762;7306690000
4763;7306900000
4764;7307110000
4765;7307190000
4766;7307210000
4767;7307220000
4768;7307230000
4769;7307290000
4770;7307910000
4771;7307920000
4772;7307930000
4773;7307990000
4774;7308100000
4775;7308200000
4776;7308300000
4777;7308400000
4778;7308900000
4779;7309000000
4780;7310100000
4781;7310210000
4782;7310291000
4783;7310299000
4784;7311001100
4785;7311001900
4786;7311009000
4787;7312100000
4788;7312900000
4789;7313000000
4790;7314120000
4791;7314140000
4792;7314191000
4793;7314199000
4794;7314200000
4795;7314310000
4796;7314390000
4797;7314410000
4798;7314420000
4799;7314490000
4800;7314500000
4801;7315110000
4802;7315120000
4803;7315190000
4804;7315200000
4805;7315810000
4806;7315820000
4807;7315890000
4808;7315900000
4809;7316000000
4810;7317000000
4811;7318110000
4812;7318120000
4813;7318130000
4814;7318140000
4815;7318150000
4816;7318160000
4817;7318190000
4818;7318210000
4819;7318220000
4820;7318230000
4821;7318240000
4822;7318290000
4823;7319401000
4824;7319409000
4825;7319901000
4826;7319909000
4827;7320100000
4828;7320200000
4829;7320900000
4830;7321111000
4831;7321119000
4832;7321120000
4833;7321191000
4834;7321199000
4835;7321810000
4836;7321820000
4837;7321891000
4838;7321899000
4839;7321901000
4840;7321909000
4841;7322110000
4842;7322190000
4843;7322900000
4844;7323100000
4845;7323911000
4846;7323912000
4847;7323919000
4848;7323921000
4849;7323922000
4850;7323929000
4851;7323931000
4852;7323932000
4853;7323939000
4854;7323941000
4855;7323942000
4856;7323949000
4857;7323991000
4858;7323992000
4859;7323999000
4860;7324100000
4861;7324210000
4862;7324290000
4863;7324900000
4864;7325100000
4865;7325910000
4866;7325990000
4867;7326110000
4868;7326190000
4869;7326201000
4870;7326202000
4871;7326203000
4872;7326204000
4873;7326209000
4874;7326900000
4875;7401001000
4876;7401002000
4877;7402000000
4878;7403110000
4879;7403120000
4880;7403130000
4881;7403190000
4882;7403210000
4883;7403220000
4884;7403291000
4885;7403299000
4886;7404000000
4887;7405000000
4888;7406100000
4889;7406200000
4890;7407100000
4891;7407210000
4892;7407291000
4893;7407299000
4894;7408110000
4895;7408191000
4896;7408199000
4897;7408210000
4898;7408220000
4899;7408290000
4900;7409110000
4901;7409190000
4902;7409210000
4903;7409290000
4904;7409310000
4905;7409390000
4906;7409400000
4907;7409900000
4908;7410110000
4909;7410120000
4910;7410210000
4911;7410220000
4912;7411100000
4913;7411210000
4914;7411220000
4915;7411290000
4916;7412100000
4917;7412200000
4918;7413001000
4919;7413009000
4920;7415100000
4921;7415210000
4922;7415290000
4923;7415330000
4924;7415390000
4925;7418101000
4926;7418102000
4927;7418103000
4928;7418109000
4929;7418200000
4930;7419201000
4931;7419209000
4932;7419801000
4933;7419802000
4934;7419803000
4935;7419804100
4936;7419804900
4937;7419805000
4938;7419809000
4939;7501100000
4940;7501200000
4941;7502100000
4942;7502200000
4943;7503000000
4944;7504000000
4945;7505110000
4946;7505120000
4947;7505210000
4948;7505220000
4949;7506100000
4950;7506200000
4951;7507110000
4952;7507120000
4953;7507200000
4954;7508100000
4955;7508900000
4956;7601100000
4957;7601200000
4958;7602000000
4959;7603100000
4960;7603200000
4961;7604101000
4962;7604109000
4963;7604210000
4964;7604291000
4965;7604299000
4966;7605110000
4967;7605191000
4968;7605199000
4969;7605210000
4970;7605291000
4971;7605299000
4972;7606111000
4973;7606119000
4974;7606121000
4975;7606129100
4976;7606129200
4977;7606129910
4978;7606129990
4979;7606911000
4980;7606919000
4981;7606920000
4982;7607113000
4983;7607119000
4984;7607192000
4985;7607193100
4986;7607193900
4987;7607199000
4988;7607201100
4989;7607201200
4990;7607202000
4991;7607209000
4992;7608101000
4993;7608109000
4994;7608201000
4995;7608202000
4996;7608209000
4997;7609000000
4998;7610100000
4999;7610900000
5000;7611000000
5001;7612100000
5002;7612901000
5003;7612902000
5004;7612909000
5005;7613001000
5006;7613009000
5007;7614100000
5008;7614900000
5009;7615101000
5010;7615102000
5011;7615109000
5012;7615200000
5013;7616100000
5014;7616910000
5015;7616991000
5016;7616992000
5017;7616999000
5018;7801100000
5019;7801910000
5020;7801990000
5021;7802000000
5022;7804110000
5023;7804190000
5024;7804200000
5025;7806001000
5026;7806002000
5027;7806009000
5028;7901110000
5029;7901120000
5030;7901200000
5031;7902000000
5032;7903100000
5033;7903900000
5034;7904000000
5035;7905000000
5036;7907001000
5037;7907009000
5038;8001100000
5039;8001200000
5040;8002000000
5041;8003000000
5042;8007001000
5043;8007002000
5044;8007009000
5045;8101100000
5046;8101940000
5047;8101960000
5048;8101970000
5049;8101990000
5050;8102940000
5051;8102950000
5052;8102960000
5053;8102990000
5054;8103200000
5055;8103300000
5056;8103990000
5057;8104110000
5058;8104190000
5059;8104200000
5060;8104300000
5061;8104900000
5062;8105200000
5063;8105300000
5064;8105900000
5065;8106900000
5066;8108200000
5067;8108300000
5068;8108900000
5069;8109290000
5070;8109390000
5071;8109990000
5072;8110100000
5073;8110200000
5074;8110900000
5075;8111000000
5076;8112120000
5077;8112130000
5078;8112190000
5079;8112210000
5080;8112290000
5081;8112610000
5082;8112691000
5083;8112699000
5084;8112920000
5085;8112990000
5086;8113000000
5087;8201100000
5088;8201300000
5089;8201401000
5090;8201402000
5091;8201409000
5092;8201500000
5093;8201600000
5094;8201901000
5095;8201902000
5096;8201909000
5097;8202100000
5098;8202201000
5099;8202209000
5100;8202311000
5101;8202319000
5102;8202391000
5103;8202399000
5104;8202400000
5105;8202911000
5106;8202919000
5107;8202990000
5108;8203101000
5109;8203109000
5110;8203200000
5111;8203300000
5112;8203400000
5113;8204110000
5114;8204120000
5115;8204200000
5116;8205100000
5117;8205200000
5118;8205300000
5119;8205400000
5120;8205511000
5121;8205519000
5122;8205591000
5123;8205599000
5124;8205600000
5125;8205700000
5126;8205901000
5127;8205909000
5128;8206000000
5129;8207130000
5130;8207191000
5131;8207199000
5132;8207200000
5133;8207301000
5134;8207309000
5135;8207400000
5136;8207500000
5137;8207600000
5138;8207700000
5139;8207800000
5140;8207900000
5141;8208100000
5142;8208200000
5143;8208300000
5144;8208400000
5145;8208900000
5146;8209000000
5147;8210001000
5148;8210009000
5149;8211100000
5150;8211910000
5151;8211920000
5152;8211930000
5153;8211940000
5154;8211950000
5155;8212101000
5156;8212102000
5157;8212200000
5158;8212900000
5159;8213000000
5160;8214100000
5161;8214200000
5162;8214900000
5163;8215100000
5164;8215200000
5165;8215910000
5166;8215990000
5167;8301100000
5168;8301200000
5169;8301300000
5170;8301401000
5171;8301402000
5172;8301409000
5173;8301500000
5174;8301600000
5175;8301700000
5176;8302101000
5177;8302102000
5178;8302109000
5179;8302200000
5180;8302300000
5181;8302411100
5182;8302411200
5183;8302411900
5184;8302412000
5185;8302419000
5186;8302420000
5187;8302491000
5188;8302492000
5189;8302499000
5190;8302500000
5191;8302600000
5192;8303000000
5193;8304000000
5194;8305100000
5195;8305201000
5196;8305209000
5197;8305901000
5198;8305909000
5199;8306100000
5200;8306210000
5201;8306290000
5202;8306300000
5203;8307100000
5204;8307900000
5205;8308100000
5206;8308200000
5207;8308900000
5208;8309100000
5209;8309901000
5210;8309902000
5211;8309903000
5212;8309904000
5213;8309905000
5214;8309909000
5215;8310000000
5216;8311101000
5217;8311102000
5218;8311103000
5219;8311104000
5220;8311109000
5221;8311200000
5222;8311300000
5223;8311900000
5224;8401100000
5225;8401200000
5226;8401300000
5227;8401400000
5228;8402110000
5229;8402120000
5230;8402190000
5231;8402200000
5232;8402900000
5233;8403100000
5234;8403900000
5235;8404100000
5236;8404200000
5237;8404900000
5238;8405100000
5239;8405900000
5240;8406100000
5241;8406810000
5242;8406820000
5243;8406900000
5244;8407100000
5245;8407210000
5246;8407290000
5247;8407310000
5248;8407320000
5249;8407330000
5250;8407340000
5251;8407900000
5252;8408100000
5253;8408200000
5254;8408900000
5255;8409100000
5256;8409910000
5257;8409990000
5258;8410110000
5259;8410120000
5260;8410130000
5261;8410900000
5262;8411110000
5263;8411120000
5264;8411210000
5265;8411220000
5266;8411810000
5267;8411820000
5268;8411910000
5269;8411990000
5270;8412100000
5271;8412210000
5272;8412290000
5273;8412310000
5274;8412390000
5275;8412800000
5276;8412900000
5277;8413110000
5278;8413190000
5279;8413200000
5280;8413300000
5281;8413400000
5282;8413500000
5283;8413600000
5284;8413700000
5285;8413810000
5286;8413820000
5287;8413910000
5288;8413920000
5289;8414100000
5290;8414200000
5291;8414300000
5292;8414400000
5293;8414510000
5294;8414591000
5295;8414599000
5296;8414600000
5297;8414701000
5298;8414709000
5299;8414800000
5300;8414901100
5301;8414901900
5302;8414909000
5303;8415100000
5304;8415200000
5305;8415810000
5306;8415820000
5307;8415830000
5308;8415900000
5309;8416100000
5310;8416200000
5311;8416301000
5312;8416309000
5313;8416900000
5314;8417100000
5315;8417201000
5316;8417209000
5317;8417800000
5318;8417900000
5319;8418100000
5320;8418210000
5321;8418291000
5322;8418299000
5323;8418300000
5324;8418400000
5325;8418500000
5326;8418611000
5327;8418619000
5328;8418691000
5329;8418699000
5330;8418910000
5331;8418990000
5332;8419110000
5333;8419120000
5334;8419190000
5335;8419200000
5336;8419330000
5337;8419341000
5338;8419349000
5339;8419351000
5340;8419359000
5341;8419390000
5342;8419400000
5343;8419500000
5344;8419600000
5345;8419810000
5346;8419890000
5347;8419900000
5348;8420100000
5349;8420910000
5350;8420990000
5351;8421110000
5352;8421120000
5353;8421190000
5354;8421210000
5355;8421220000
5356;8421230000
5357;8421290000
5358;8421310000
5359;8421320000
5360;8421390000
5361;8421910000
5362;8421990000
5363;8422110000
5364;8422190000
5365;8422200000
5366;8422301000
5367;8422309000
5368;8422401000
5369;8422409000
5370;8422900000
